830	11.7224
831	11.7224
832	12.1454
833	10.7858
834	12.0245
835	11.5714
836	11.4203
837	11.3599
838	11.2692
839	10.9973
840	11.8433
841	11.2692
842	12.085
843	11.813
844	11.5714
845	11.0577
846	11.4203
847	10.3629
848	11.5411
849	11.5714
850	11.6922
851	10.9973
852	12.3267
853	11.8735
854	12.8705
855	13.1726
856	11.6016
857	11.5411
858	11.0275
859	13.2028
860	11.813
861	11.813
862	11.6922
863	12.3267
864	11.3599
865	12.4475
866	12.7194
867	11.7526
868	12.1454
869	11.2994
870	12.9309
871	13.7466
872	11.9943
873	13.3237
874	11.7828
875	11.9037
876	13.2935
877	12.7496
878	12.9007
879	12.9007
880	11.4203
881	12.8705
882	11.2994
883	12.4173
884	11.2692
885	11.6016
886	12.1454
887	11.3599
888	11.9037
889	11.4505
890	10.3629
891	10.5743
892	12.3267
893	11.8433
894	12.2964
895	11.2692
896	12.2662
897	11.813
898	11.7828
899	12.1756
900	10.6348
901	11.7224
902	11.6922
903	10.6046
904	12.4173
905	11.1484
906	12.9309
907	12.4777
908	11.9037
909	12.9007
910	11.9943
911	13.1726
912	12.2058
913	10.5441
914	12.236
915	12.1152
916	12.1454
917	11.9037
918	12.5684
919	12.236
920	11.2994
921	11.4203
922	12.4475
923	11.8433
924	11.5411
925	12.2964
926	11.9641
927	12.0547
928	12.085
929	12.5381
930	12.7798
931	12.3569
932	11.7526
933	11.7828
934	13.4143
935	12.659
936	11.5411
937	12.5079
938	11.239
939	11.7224
940	12.6892
941	12.2964
942	12.8403
943	11.6016
944	11.8433
945	12.4173
946	12.5684
947	11.6318
948	12.8705
949	12.4475
950	12.0547
951	11.9037
952	12.085
953	12.0245
954	11.8735
955	11.9943
956	11.3901
957	11.239
958	10.9369
959	11.9641
960	11.4203
961	10.242
962	11.239
963	11.5714
964	12.4173
965	11.3297
966	10.816
967	11.4505
968	11.7224
969	12.085
970	12.7798
971	11.1484
972	12.236
973	12.2058
974	12.8403
975	12.9309
976	12.5381
977	12.2662
978	12.3267
979	13.0215
980	12.0547
981	12.5079
982	12.9007
983	12.1454
984	12.9007
985	13.0518
986	13.5049
987	12.9309
988	13.656
989	13.4143
990	13.3539
991	13.8071
992	12.659
993	13.4143
994	14.1092
995	12.8403
996	13.3539
997	13.8675
998	13.0518
999	12.9007
1000	12.9611
1001	12.5381
1002	12.085
1003	11.2692
1004	13.7466
1005	12.4777
1006	11.6922
1007	10.7556
1008	12.3569
1009	12.4475
1010	12.6892
1011	12.3569
1012	12.5684
1013	12.1152
1014	12.2964
1015	11.8735
1016	12.6892
1017	12.5381
1018	12.0547
1019	11.8735
1020	11.4203
1021	12.4475
1022	11.813
1023	12.8101
1024	12.1454
1025	12.7496
1026	12.3569
1027	12.6288
1028	12.4475
1029	13.0215
1030	11.9037
1031	12.4475
1032	12.4475
1033	13.5956
1034	12.3871
1035	13.2028
1036	12.9309
1037	12.7798
1038	13.2632
1039	11.813
1040	14.1998
1041	13.6862
1042	13.656
1043	13.3237
1044	12.4777
1045	13.3539
1046	13.8675
1047	13.4445
1048	13.5956
1049	12.4475
1050	13.8675
1051	12.7798
1052	13.5956
1053	12.5684
1054	13.4445
1055	13.2028
1056	13.1424
1057	13.2935
1058	13.233
1059	13.4747
1060	14.1394
1061	12.2964
1062	13.4747
1063	13.2028
1064	13.2935
1065	13.4747
1066	14.0488
1067	13.082
1068	12.2058
1069	13.5049
1070	13.7769
1071	13.9581
1072	13.7164
1073	13.6258
1074	12.6892
1075	14.1394
1076	13.8071
1077	13.4143
1078	13.1424
1079	13.5956
1080	13.233
1081	13.2935
1082	13.5654
1083	13.5049
1084	14.3207
1085	13.8373
1086	15.0458
1087	13.9883
1088	15.3479
1089	13.5956
1090	14.4717
1091	13.3237
1092	13.4445
1093	14.8343
1094	14.4415
1095	13.5654
1096	14.7739
1097	14.6228
1098	14.6228
1099	13.8373
1100	14.502
1101	13.9581
1102	14.4415
1103	13.7164
1104	13.1726
1105	14.0186
1106	13.7466
1107	14.4415
1108	13.4445
1109	14.3811
1110	13.8675
1111	13.5956
1112	14.23
1113	14.0186
1114	14.1998
1115	14.4415
1116	14.5926
1117	14.4717
1118	14.6228
1119	15.2875
1120	15.3177
1121	14.0186
1122	13.9883
1123	15.5896
1124	15.0156
1125	15.7104
1126	16.0428
1127	14.3207
1128	14.8041
1129	14.8947
1130	14.4415
1131	14.8947
1132	14.7134
1133	15.8011
1134	15.2573
1135	15.1364
1136	15.5896
1137	13.4143
1138	13.9883
1139	14.8343
1140	14.1696
1141	14.1998
1142	13.3237
1143	15.9219
1144	14.4415
1145	13.2935
1146	13.656
1147	14.4113
1148	14.0186
1149	14.079
1150	16.0126
1151	14.653
1152	14.7739
1153	15.7104
1154	16.2845
1155	13.8071
1156	14.7134
1157	14.7437
1158	16.073
1159	15.9824
1160	14.4415
1161	14.2603
1162	15.5594
1163	15.1666
1164	15.8313
1165	14.2603
1166	14.2603
1167	14.4717
1168	14.5322
1169	14.4415
1170	14.3509
1171	15.076
1172	15.4385
1173	14.5322
1174	16.1334
1175	15.0458
1176	14.2603
1177	14.6228
1178	14.9249
1179	15.3479
1180	14.8947
1181	14.9551
1182	15.2573
1183	14.4717
1184	13.7164
1185	14.9854
1186	15.076
1187	15.7407
1188	16.2241
1189	15.3781
1190	15.3479
1191	15.4688
1192	15.5292
1193	16.0428
1194	14.8343
1195	15.7709
1196	15.0458
1197	16.2241
1198	14.6832
1199	14.7134
1200	15.7709
1201	15.2875
1202	15.1062
1203	14.1998
1204	14.7437
1205	14.5322
1206	14.4113
1207	15.1364
1208	14.6228
1209	13.8373
1210	14.7739
1211	14.7739
1212	15.2271
1213	15.6802
1214	14.7739
1215	15.8615
1216	14.6832
1217	15.6198
1218	14.5322
1219	14.8645
1220	14.7134
1221	15.4083
1222	15.3479
1223	15.5896
1224	15.2271
1225	14.9551
1226	14.6832
1227	14.653
1228	14.1998
1229	14.8343
1230	15.9521
1231	14.5624
1232	15.65
1233	15.1666
1234	14.9551
1235	16.3751
1236	16.0428
1237	14.5624
1238	16.3751
1239	14.8343
1240	15.3479
1241	16.1938
1242	15.8917
1243	15.6802
1244	16.0428
1245	16.7981
1246	17.0096
1247	15.7709
1248	16.7075
1249	16.1032
1250	16.9492
1251	17.0096
1252	16.1032
1253	15.8917
1254	16.6168
1255	17.1002
1256	16.4658
1257	16.5866
1258	15.8917
1259	16.3147
1260	15.8615
1261	14.7739
1262	15.5896
1263	15.3479
1264	15.5594
1265	16.4053
1266	16.0126
1267	15.6802
1268	15.9521
1269	15.9521
1270	15.1062
1271	15.6802
1272	16.6168
1273	15.8615
1274	16.6168
1275	15.9219
1276	16.3751
1277	17.1909
1278	16.4658
1279	15.3781
1280	17.07
1281	16.9794
1282	17.9462
1283	16.5262
1284	15.7104
1285	16.4053
1286	15.2875
1287	15.1968
1288	15.65
1289	15.7104
1290	16.4658
1291	16.0428
1292	16.073
1293	16.3449
1294	16.0428
1295	15.8011
1296	14.9551
1297	16.1032
1298	15.7407
1299	15.2271
1300	16.1636
1301	19.2151
1302	19.6683
1303	17.493
1304	15.6198
1305	15.8917
1306	16.1032
1307	16.8283
1308	16.5262
1309	16.8283
1310	16.073
1311	16.4355
1312	18.0066
1313	16.0428
1314	16.5564
1315	15.9219
1316	16.1334
1317	17.2815
1318	15.9521
1319	15.8917
1320	17.7951
1321	16.1636
1322	16.0428
1323	17.2211
1324	16.5564
1325	16.3449
1326	15.9824
1327	16.3449
1328	16.1636
1329	16.1636
1330	15.8917
1331	15.076
1332	16.5262
1333	15.5292
1334	14.8947
1335	16.4053
1336	15.7407
1337	14.8343
1338	16.2543
1339	15.1666
1340	15.2573
1341	14.7739
1342	15.1666
1343	15.2573
1344	16.073
1345	16.3449
1346	15.0156
1347	15.1062
1348	15.4688
1349	15.6802
1350	15.6802
1351	16.8585
1352	15.1062
1353	16.2543
1354	16.3147
1355	16.0126
1356	16.1032
1357	16.8887
1358	17.3721
1359	17.07
1360	16.5564
1361	17.0398
1362	16.1938
1363	16.647
1364	16.5564
1365	17.1002
1366	15.8011
1367	17.916
1368	16.9189
1369	17.1304
1370	17.2513
1371	17.3419
1372	17.7649
1373	18.913
1374	16.9794
1375	18.0368
1376	17.3419
1377	17.4628
1378	16.7377
1379	17.6138
1380	17.644
1381	17.6743
1382	17.6138
1383	16.4658
1384	17.4023
1385	17.3419
1386	16.0126
1387	16.4658
1388	16.9492
1389	16.7981
1390	16.8585
1391	15.9219
1392	17.1304
1393	17.644
1394	17.1606
1395	17.4628
1396	17.5534
1397	18.1274
1398	17.8253
1399	17.8253
1400	17.2211
1401	16.5866
1402	17.3117
1403	17.2513
1404	15.7104
1405	16.5564
1406	17.1304
1407	17.0096
1408	17.644
1409	18.0972
1410	17.4326
1411	17.4023
1412	17.07
1413	17.4326
1414	16.9794
1415	17.3117
1416	16.2845
1417	17.4628
1418	16.3147
1419	17.2815
1420	16.1032
1421	16.7679
1422	17.5232
1423	15.5292
1424	16.5866
1425	17.5232
1426	16.2241
1427	17.4023
1428	17.0398
1429	17.7951
1430	17.2513
1431	16.5866
1432	16.7377
1433	16.5564
1434	17.0096
1435	16.2845
1436	17.1304
1437	17.7045
1438	15.9219
1439	17.4326
1440	17.5232
1441	16.8887
1442	16.4658
1443	17.1909
1444	16.8283
1445	16.647
1446	18.3994
1447	17.3721
1448	17.2211
1449	16.9492
1450	17.644
1451	17.2211
1452	17.7045
1453	16.9189
1454	18.1274
1455	17.07
1456	16.9189
1457	17.4628
1458	17.4326
1459	18.1879
1460	15.8615
1461	16.8283
1462	16.3147
1463	17.1002
1464	16.496
1465	16.4355
1466	16.2845
1467	16.6168
1468	16.5564
1469	15.1364
1470	15.8011
1471	15.8615
1472	16.7377
1473	15.2573
1474	16.1636
1475	16.2241
1476	15.4083
1477	15.8917
1478	16.9492
1479	15.8917
1480	16.4355
1481	16.9492
1482	16.2543
1483	16.0126
1484	16.9189
1485	17.5836
1486	16.4053
1487	15.3177
1488	17.2211
1489	16.7377
1490	16.1032
1491	16.8283
1492	16.7981
1493	16.0126
1494	16.5564
1495	17.1606
1496	17.6138
1497	16.8283
1498	16.5262
1499	17.8253
1500	16.1032
1501	16.2845
1502	15.8615
1503	18.0066
1504	17.2513
1505	17.4023
1506	16.1938
1507	17.3419
1508	18.0368
1509	16.5564
1510	16.496
1511	16.9189
1512	17.1606
1513	16.496
1514	16.3147
1515	16.4053
1516	15.9521
1517	16.5866
1518	17.6138
1519	17.4023
1520	16.1636
1521	16.4355
1522	17.493
1523	17.644
1524	16.4355
1525	17.1002
1526	18.067
1527	17.1304
1528	17.1304
1529	17.1606
1530	17.3419
1531	17.07
1532	17.4023
1533	17.3117
1534	17.1002
1535	17.3117
1536	16.073
1537	16.6168
1538	16.8887
1539	18.0368
1540	18.3389
1541	17.3117
1542	16.3449
1543	17.4023
1544	17.1909
1545	16.647
1546	17.4326
1547	18.0972
1548	16.6168
1549	17.2211
1550	16.7981
1551	17.7649
1552	16.4658
1553	17.1304
1554	16.8283
1555	16.7075
1556	18.2181
1557	17.4023
1558	16.9492
1559	17.9462
1560	16.4053
1561	17.3117
1562	17.493
1563	17.916
1564	18.5504
1565	17.3721
1566	17.7649
1567	18.7317
1568	19.5776
1569	17.7649
1570	17.4023
1571	18.1274
1572	18.7317
1573	19.1849
1574	18.8223
1575	18.2181
1576	19.0942
1577	17.5232
1578	18.5806
1579	18.3389
1580	18.9432
1581	19.4266
1582	18.3389
1583	17.916
1584	19.0942
1585	18.0368
1586	19.7589
1587	18.2181
1588	17.9462
1589	17.9462
1590	17.644
1591	18.8223
1592	17.9462
1593	16.9189
1594	18.6411
1595	18.9734
1596	17.644
1597	17.7951
1598	17.3117
1599	17.916
1600	17.4628
1601	18.8828
1602	18.2181
1603	17.644
1604	18.2181
1605	18.7619
1606	17.7649
1607	18.067
1608	18.6411
1609	19.3057
1610	18.49
1611	19.5776
1612	19.1245
1613	18.913
1614	18.4296
1615	18.7015
1616	18.2483
1617	19.8798
1618	19.0338
1619	19.1849
1620	18.3087
1621	18.6411
1622	18.4296
1623	18.1577
1624	18.067
1625	17.9764
1626	18.2483
1627	18.4598
1628	18.5504
1629	18.0066
1630	17.8857
1631	17.7649
1632	18.0066
1633	18.3087
1634	18.7921
1635	19.0036
1636	18.8525
1637	17.644
1638	18.5202
1639	18.913
1640	18.0066
1641	18.067
1642	18.4296
1643	19.5172
1644	19.0338
1645	18.49
1646	18.7015
1647	19.0338
1648	18.9432
1649	19.1547
1650	18.7619
1651	19.8798
1652	19.6381
1653	19.6381
1654	18.1577
1655	19.6078
1656	18.5504
1657	18.8223
1658	19.3661
1659	19.4568
1660	19.5172
1661	19.487
1662	18.6411
1663	19.487
1664	20.4538
1665	19.0338
1666	19.7589
1667	18.4296
1668	18.5504
1669	20.1517
1670	18.8525
1671	19.8193
1672	19.4568
1673	17.916
1674	19.5474
1675	19.5172
1676	19.9704
1677	19.5172
1678	18.9734
1679	19.5474
1680	18.6713
1681	19.5172
1682	19.8495
1683	18.3691
1684	19.2755
1685	19.2151
1686	19.5172
1687	19.8798
1688	19.6078
1689	18.8828
1690	18.0368
1691	19.6985
1692	19.3359
1693	19.9704
1694	19.4266
1695	19.8798
1696	19.8193
1697	19.9402
1698	19.6381
1699	18.9432
1700	18.9734
1701	19.8495
1702	20.5142
1703	20.7861
1704	19.9402
1705	19.5776
1706	20.6049
1707	20.5746
1708	20.3027
1709	19.9704
1710	20.2725
1711	20.7559
1712	18.6411
1713	19.8495
1714	20.3329
1715	20.5746
1716	19.8495
1717	21.5414
1718	21.0278
1719	19.6078
1720	20.0006
1721	19.9704
1722	19.91
1723	19.7891
1724	20.0308
1725	20.4236
1726	22.1759
1727	19.7589
1728	21.1487
1729	20.6049
1730	21.6925
1731	20.907
1732	21.6925
1733	19.8193
1734	19.487
1735	20.2121
1736	20.5444
1737	21.5112
1738	20.5746
1739	21.0883
1740	20.4236
1741	20.4236
1742	21.6019
1743	21.7227
1744	21.8436
1745	21.3602
1746	22.327
1747	20.9976
1748	20.8466
1749	21.7831
1750	20.3934
1751	20.3329
1752	20.5142
1753	21.1789
1754	21.8134
1755	20.484
1756	22.1759
1757	21.6019
1758	20.1819
1759	20.8768
1760	20.484
1761	21.2997
1762	20.9674
1763	21.3904
1764	22.0853
1765	21.7227
1766	22.7197
1767	21.33
1768	20.9372
1769	20.5746
1770	19.487
1771	20.7257
1772	21.2091
1773	21.6321
1774	20.6955
1775	21.4206
1776	20.4236
1777	20.7257
1778	21.5112
1779	21.2393
1780	21.058
1781	20.4236
1782	20.7257
1783	21.7831
1784	19.6078
1785	19.3964
1786	20.6049
1787	21.2997
1788	21.904
1789	22.2665
1790	20.3632
1791	20.5746
1792	20.7257
1793	20.7559
1794	21.7227
1795	20.5142
1796	19.91
1797	21.1789
1798	20.907
1799	21.2393
1800	21.058
1801	20.7861
1802	21.6623
1803	20.3632
1804	22.1155
1805	22.327
1806	20.8466
1807	21.7529
1808	21.7529
1809	21.2695
1810	20.8466
1811	21.6925
1812	25.9827
1813	25.741
1814	20.9372
1815	20.8768
1816	21.1185
1817	21.4206
1818	20.4236
1819	20.9976
1820	21.9342
1821	22.1457
1822	21.481
1823	21.0883
1824	21.1185
1825	21.1487
1826	20.7559
1827	22.4478
1828	21.8436
1829	22.3572
1830	22.1759
1831	22.5687
1832	22.0551
1833	21.9946
1834	21.8134
1835	21.2695
1836	21.7227
1837	20.4538
1838	22.0853
1839	20.9372
1840	22.4478
1841	22.7802
1842	21.481
1843	21.7831
1844	21.7831
1845	22.5385
1846	22.901
1847	21.9342
1848	22.9312
1849	22.7499
1850	21.7529
1851	22.901
1852	20.8163
1853	23.2635
1854	22.5385
1855	22.9916
1856	22.2061
1857	23.4146
1858	22.327
1859	21.3602
1860	22.2968
1861	22.5082
1862	23.0521
1863	23.0219
1864	22.7802
1865	22.5989
1866	23.3844
1867	23.1729
1868	23.6563
1869	25.1367
1870	21.5414
1871	22.7197
1872	23.7772
1873	22.3572
1874	23.6261
1875	23.6563
1876	22.9312
1877	24.2908
1878	22.901
1879	23.5959
1880	24.0793
1881	23.1427
1882	22.5989
1883	23.7772
1884	23.1427
1885	24.0189
1886	23.9886
1887	23.475
1888	22.1759
1889	21.8436
1890	22.7197
1891	22.327
1892	22.3572
1893	22.7197
1894	22.5687
1895	23.2635
1896	21.9342
